mail_id,date,candidat,content_html,content_raw,content_parsed
4,2021-10-11 05:09:09-07:00,Macron,"<html lang=""fr-FR""> <head> </head> <body> <div>  <script data-scope=""inboxmarkup"" type=""application/json"">{
  ""api_version"": ""1.0"",
  ""publisher"": {
    ""api_key"": ""668269e72cfedea31b22524041ff21d9"",
    ""name"": ""Google Alerts""
  },
  ""entity"": {
    ""external_key"": ""Alerte Google : Macron"",
    ""title"": ""Alerte Google : Macron"",
    ""subtitle"": ""Dernier e-mail reçu : 11 octobre 2021"",
    ""avatar_image_url"": ""https://www.gstatic.com/images/branding/product/1x/gsa_512dp.png"",
    ""main_image_url"": ""https://www.gstatic.com/bt/C3341AA7A1A076756462EE2E5CD71C11/smartmail/mobile/il_newspaper_header_r1.png""
  },
  ""updates"": {
    ""snippets"": [ {
      ""icon"": ""BOOKMARK"",
      ""message"": ""Macron et les siens : nous nous sommes peu aimés""
    }, {
      ""icon"": ""BOOKMARK"",
      ""message"": ""Discours de Macron : décoloniser les idées en débusquant la manip des mots - Algérie Patriotique""
    } ]
  },
  ""cards"": [ {
    ""title"": ""Alerte Google : Macron"",
    ""subtitle"": ""Informations importantes du dernier e-mail"",
    ""actions"": [ {
      ""name"": ""Afficher plus de résultats"",
      ""url"": ""https://www.google.fr/alerts?s=AB2Xq4iOFHU_-jE_jwXgLW4weqHBEg8TvsONBCw\u0026start=1633950549\u0026end=1633954149\u0026source=alertsmail\u0026hl=fr\u0026gl=FR\u0026msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ#history""
    } ],
    ""widgets"": [ {
      ""type"": ""LINK"",
      ""title"": ""Macron et les siens : nous nous sommes peu aimés"",
      ""description"": ""Car il faut en convenir : Emmanuel Macron a, au regard du passé, connu très peu de défections et de trahisons en plus de quatre ans de mandat."",
      ""url"": ""https://www.google.com/url?rct=j\u0026sa=t\u0026url=https://www.lesechos.fr/politique-societe/emmanuel-macron-president/macron-et-les-siens-nous-nous-sommes-peu-aimes-1353738\u0026ct=ga\u0026cd=CAEYACoTNTg3Njk2NDc1OTM3MDgxMTQ0MTIZMGUxNzE5MDU5MDVkOGQ2NDpmcjpmcjpGUg\u0026usg=AFQjCNFYBkLZXtvdTho16XmUhXtN4xQ-Pg""
    }, {
      ""type"": ""LINK"",
      ""title"": ""Discours de Macron : décoloniser les idées en débusquant la manip des mots - Algérie Patriotique"",
      ""description"": ""Emmanuel Macron applaudit les harkis. D. R.. Une contribution d'Ali Akika – La voie sûre, les moyens efficaces pour faire reculer l'aliénation idéologique, c' ..."",
      ""url"": ""https://www.google.com/url?rct=j\u0026sa=t\u0026url=https://www.algeriepatriotique.com/2021/10/11/discours-de-macron-decoloniser-les-idees-en-debusquant-la-manipulation-des-mots/\u0026ct=ga\u0026cd=CAEYASoTNTg3Njk2NDc1OTM3MDgxMTQ0MTIZMGUxNzE5MDU5MDVkOGQ2NDpmcjpmcjpGUg\u0026usg=AFQjCNEqx5FILmC3XsE19grfdLfOQQOdhQ""
    } ]
  } ]
}
</script> <!--[if mso]>
 <table><tr><td width=650>
<![endif]-->
 <div style=""width:100%;max-width:650px""> <div style=""font-family:Arial""> <table style=""border-collapse:collapse;border-left:1px solid #e4e4e4;border-right:1px solid #e4e4e4""> <tr> <td style=""background-color:#f8f8f8;padding-left:18px;border-bottom:1px solid #e4e4e4;border-top:1px solid #e4e4e4""></td> <td valign=""middle"" style=""padding:13px 10px 8px 0px;background-color:#f8f8f8;border-top:1px solid #e4e4e4;border-bottom:1px solid #e4e4e4""> <a href=""https://www.google.fr/alerts?source=alertsmail&amp;hl=fr&amp;gl=FR&amp;msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ"" style=""text-decoration:none""> <img src=""https://www.google.com/intl/fr_fr/alerts/logo.png?cd=KhM1ODc2OTY0NzU5MzcwODExNDQx"" alt=""Google"" border=""0"" height=""25""> </a> </td> <td style=""background-color:#f8f8f8;padding-left:18px;border-top:1px solid #e4e4e4;border-bottom:1px solid #e4e4e4""></td> </tr>  <tr> <td style=""padding-left:32px""></td> <td style=""padding:18px 0px 0px 0px;vertical-align:middle;line-height:20px;font-family:Arial""> <span style=""color:#262626;font-size:22px"">Macron</span> <div style=""vertical-align:top;padding-top:6px;color:#aaa;font-size:12px;line-height:16px""> <span>Mise à jour immédiate</span> <span style=""padding:0px 4px 0px 4px"">&sdot;</span> <a style=""color:#aaa;text-decoration:none"">11 octobre 2021</a> </div> </td> <td style=""padding-left:32px""></td> </tr>  <tr> <td style=""padding-left:18px""></td> <td style=""padding:16px 0px 12px 0px;border-bottom:1px solid #e4e4e4""> <span style=""font-size:12px;color:#737373""> ACTUALITÉS </span> </td> <td style=""padding-right:18px""></td> </tr>   <tr itemscope="""" itemtype=""http://schema.org/Article""> <td style=""padding-left:18px""></td> <td style=""padding:18px 0px 12px 0px;vertical-align:top;font-family:Arial""> <a></a> <div>  <span style=""padding:0px 6px 0px 0px""> <a href=""https://www.google.com/url?rct=j&amp;sa=t&amp;url=https://www.lesechos.fr/politique-societe/emmanuel-macron-president/macron-et-les-siens-nous-nous-sommes-peu-aimes-1353738&amp;ct=ga&amp;cd=CAEYACoTNTg3Njk2NDc1OTM3MDgxMTQ0MTIZMGUxNzE5MDU5MDVkOGQ2NDpmcjpmcjpGUg&amp;usg=AFQjCNFYBkLZXtvdTho16XmUhXtN4xQ-Pg"" itemprop=""url"" style=""color:#427fed;display:inline;text-decoration:none;font-size:16px;line-height:20px""> <span itemprop=""name"">Macron et les siens : nous nous sommes peu aimés</span> </a> </span>  <div> <div style=""padding:2px 0px 8px 0px""> <div itemprop=""publisher"" itemscope="""" itemtype=""http://schema.org/Organization"" style=""color:#737373;font-size:12px""> <a style=""text-decoration:none;color:#737373""> <span itemprop=""name"">Les Échos</span> </a> </div> <div itemprop=""description"" style=""color:#252525;padding:2px 0px 0px 0px;font-size:12px;line-height:18px"">Car il faut en convenir : Emmanuel <b>Macron</b> a, au regard du passé, connu très peu de défections et de trahisons en plus de quatre ans de mandat.</div> </div>   <table> <tr> <td width=""16"" style=""padding-right:6px""> <a href=""https://www.google.fr/alerts/share?hl=fr&amp;gl=FR&amp;ru=https://www.lesechos.fr/politique-societe/emmanuel-macron-president/macron-et-les-siens-nous-nous-sommes-peu-aimes-1353738&amp;ss=fb&amp;rt=Macron+et+les+siens+:+nous+nous+sommes+peu+aim%C3%A9s&amp;cd=KhM1ODc2OTY0NzU5MzcwODExNDQxMhkwZTE3MTkwNTkwNWQ4ZDY0OmZyOmZyOkZS&amp;ssp=AMJHsmWyNE2KYaSD0Ft1eqw8W9UZXGB5Sw"" style=""text-decoration:none""> <img alt=""Facebook"" src=""https://www.gstatic.com/alerts/images/fb-24.png"" border=""0"" height=""16"" width=""16""></a> </td> <td width=""16"" style=""padding-right:6px""> <a href=""https://www.google.fr/alerts/share?hl=fr&amp;gl=FR&amp;ru=https://www.lesechos.fr/politique-societe/emmanuel-macron-president/macron-et-les-siens-nous-nous-sommes-peu-aimes-1353738&amp;ss=tw&amp;rt=Macron+et+les+siens+:+nous+nous+sommes+peu+aim%C3%A9s&amp;cd=KhM1ODc2OTY0NzU5MzcwODExNDQxMhkwZTE3MTkwNTkwNWQ4ZDY0OmZyOmZyOkZS&amp;ssp=AMJHsmWyNE2KYaSD0Ft1eqw8W9UZXGB5Sw"" style=""text-decoration:none""> <img alt=""Twitter"" src=""https://www.gstatic.com/alerts/images/tw-24.png"" border=""0"" height=""16"" width=""16""></a> </td> <td style=""padding:0px 0px 6px 15px;font-family:Arial""> <a href=""https://www.google.fr/alerts/feedback?ffu=https://www.lesechos.fr/politique-societe/emmanuel-macron-president/macron-et-les-siens-nous-nous-sommes-peu-aimes-1353738&amp;source=alertsmail&amp;hl=fr&amp;gl=FR&amp;msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ&amp;s=AB2Xq4iOFHU_-jE_jwXgLW4weqHBEg8TvsONBCw"" style=""text-decoration:none;vertical-align:middle;color:#aaa;font-size:10px""> Signaler comme non pertinent </a> </td> </tr> </table>  </div> </div> </td> <td style=""padding-right:18px""></td> </tr>    <tr itemscope="""" itemtype=""http://schema.org/Article""> <td style=""padding-left:18px""></td> <td style=""padding:18px 0px 12px 0px;vertical-align:top;border-top:1px solid #e4e4e4;font-family:Arial""> <a></a> <div>  <span style=""padding:0px 6px 0px 0px""> <a href=""https://www.google.com/url?rct=j&amp;sa=t&amp;url=https://www.algeriepatriotique.com/2021/10/11/discours-de-macron-decoloniser-les-idees-en-debusquant-la-manipulation-des-mots/&amp;ct=ga&amp;cd=CAEYASoTNTg3Njk2NDc1OTM3MDgxMTQ0MTIZMGUxNzE5MDU5MDVkOGQ2NDpmcjpmcjpGUg&amp;usg=AFQjCNEqx5FILmC3XsE19grfdLfOQQOdhQ"" itemprop=""url"" style=""color:#427fed;display:inline;text-decoration:none;font-size:16px;line-height:20px""> <span itemprop=""name"">Discours de <b>Macron</b> : décoloniser les idées en débusquant la manip des mots - Algérie Patriotique</span> </a> </span>  <div> <div style=""padding:2px 0px 8px 0px""> <div itemprop=""publisher"" itemscope="""" itemtype=""http://schema.org/Organization"" style=""color:#737373;font-size:12px""> <a style=""text-decoration:none;color:#737373""> <span itemprop=""name"">Algérie Patriotique</span> </a> </div> <div itemprop=""description"" style=""color:#252525;padding:2px 0px 0px 0px;font-size:12px;line-height:18px"">Emmanuel <b>Macron</b> applaudit les harkis. D. R.. Une contribution d&#39;Ali Akika – La voie sûre, les moyens efficaces pour faire reculer l&#39;aliénation idéologique, c&#39;&nbsp;...</div> </div>   <table> <tr> <td width=""16"" style=""padding-right:6px""> <a href=""https://www.google.fr/alerts/share?hl=fr&amp;gl=FR&amp;ru=https://www.algeriepatriotique.com/2021/10/11/discours-de-macron-decoloniser-les-idees-en-debusquant-la-manipulation-des-mots/&amp;ss=fb&amp;rt=Discours+de+Macron+:+d%C3%A9coloniser+les+id%C3%A9es+en+d%C3%A9busquant+la+manip+des+mots+-+Alg%C3%A9rie+Patriotique&amp;cd=KhM1ODc2OTY0NzU5MzcwODExNDQxMhkwZTE3MTkwNTkwNWQ4ZDY0OmZyOmZyOkZS&amp;ssp=AMJHsmXUHfqpTPiPFmUu4PftDvO8BLvhBQ"" style=""text-decoration:none""> <img alt=""Facebook"" src=""https://www.gstatic.com/alerts/images/fb-24.png"" border=""0"" height=""16"" width=""16""></a> </td> <td width=""16"" style=""padding-right:6px""> <a href=""https://www.google.fr/alerts/share?hl=fr&amp;gl=FR&amp;ru=https://www.algeriepatriotique.com/2021/10/11/discours-de-macron-decoloniser-les-idees-en-debusquant-la-manipulation-des-mots/&amp;ss=tw&amp;rt=Discours+de+Macron+:+d%C3%A9coloniser+les+id%C3%A9es+en+d%C3%A9busquant+la+manip+des+mots+-+Alg%C3%A9rie+Patriotique&amp;cd=KhM1ODc2OTY0NzU5MzcwODExNDQxMhkwZTE3MTkwNTkwNWQ4ZDY0OmZyOmZyOkZS&amp;ssp=AMJHsmXUHfqpTPiPFmUu4PftDvO8BLvhBQ"" style=""text-decoration:none""> <img alt=""Twitter"" src=""https://www.gstatic.com/alerts/images/tw-24.png"" border=""0"" height=""16"" width=""16""></a> </td> <td style=""padding:0px 0px 6px 15px;font-family:Arial""> <a href=""https://www.google.fr/alerts/feedback?ffu=https://www.algeriepatriotique.com/2021/10/11/discours-de-macron-decoloniser-les-idees-en-debusquant-la-manipulation-des-mots/&amp;source=alertsmail&amp;hl=fr&amp;gl=FR&amp;msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ&amp;s=AB2Xq4iOFHU_-jE_jwXgLW4weqHBEg8TvsONBCw"" style=""text-decoration:none;vertical-align:middle;color:#aaa;font-size:10px""> Signaler comme non pertinent </a> </td> </tr> </table>  </div> </div> </td> <td style=""padding-right:18px""></td> </tr>    <tr> <td colspan=""3"" valign=""middle"" style=""background-color:#f8f8f8;font-size:14px;vertical-align:middle;text-align:center;padding:10px 10px 10px 10px;line-height:20px;border:1px solid #e4e4e4;font-family:Arial""> <a href=""https://www.google.fr/alerts?s=AB2Xq4iOFHU_-jE_jwXgLW4weqHBEg8TvsONBCw&amp;start=1633950549&amp;end=1633954149&amp;source=alertsmail&amp;hl=fr&amp;gl=FR&amp;msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ#history"" style=""text-decoration:none;vertical-align:middle;color:#427fed""> Afficher plus de résultats </a> <span style=""font-size:12px;padding-left:15px;padding-right:15px;color:#aaa"">|</span> <a href=""https://www.google.fr/alerts/edit?source=alertsmail&amp;hl=fr&amp;gl=FR&amp;msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ&amp;s=AB2Xq4iOFHU_-jE_jwXgLW4weqHBEg8TvsONBCw&amp;email=alertsoverton%40gmail.com"" style=""text-decoration:none;vertical-align:middle;color:#427fed"">Modifier cette alerte</a>  </td> </tr>  </table> <table style=""padding-top:6px;font-size:12px;color:#252525;text-align:center;width:100%""> <tr> <td style=""font-family:Arial""> Vous avez reçu cet e-mail, car vous êtes abonné à <b>Google Alertes</b>. <div> <a href=""https://www.google.fr/alerts/remove?source=alertsmail&amp;hl=fr&amp;gl=FR&amp;msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ&amp;s=AB2Xq4iOFHU_-jE_jwXgLW4weqHBEg8TvsONBCw"" style=""text-decoration:none;color:#427fed"">Se désabonner</a> <span style=""padding:0px 4px 0px 4px;color:#252525"">|</span> <a href=""https://www.google.fr/alerts?source=alertsmail&amp;hl=fr&amp;gl=FR&amp;msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ"" style=""text-decoration:none;color:#427fed""> Afficher toutes les alertes </a> </div> </td> </tr> <tr> <td style=""padding:6px 10px 0px 0px;font-family:Arial""> <a href=""https://www.google.com/alerts/feeds/09838474725147726529/16614521152872509676"" style=""text-decoration:none;color:#427fed""> <img src=""https://www.gstatic.com/alerts/images/rss-16.gif"" alt=""RSS"" border=""0"" style=""padding:0px 8px 0px 0px;vertical-align:middle""> <span style=""display:inline;line-height:16px;vertical-align:middle"">Recevoir cette alerte en tant que flux RSS</span> </a> </td> </tr> <tr> <td style=""padding:6px 0px 0px 0px;font-family:Arial""> <a href=""https://www.google.fr/alerts?source=alertsmail&amp;hl=fr&amp;gl=FR&amp;msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ&amp;s=AB2Xq4iOFHU_-jE_jwXgLW4weqHBEg8TvsONBCw&amp;ffu="" style=""text-decoration:none;color:#427fed""> <div style=""display:inline;line-height:16px;vertical-align:middle"">Envoyer des commentaires</div> </a> </td> </tr> </table> </div> </div> <!--[if mso]>
</td></tr></table>
<![endif]-->  </div>  </body> </html>","=== Actualités - 2 nouveaux résultats pour [Macron] ===

Macron et les siens : nous nous sommes peu aimés
Les Échos
Car il faut en convenir : Emmanuel Macron a, au regard du passé, connu très
peu de défections et de trahisons en plus de quatre ans de mandat.
<https://www.google.com/url?rct=j&sa=t&url=https://www.lesechos.fr/politique-societe/emmanuel-macron-president/macron-et-les-siens-nous-nous-sommes-peu-aimes-1353738&ct=ga&cd=CAEYACoTNTg3Njk2NDc1OTM3MDgxMTQ0MTIZMGUxNzE5MDU5MDVkOGQ2NDpmcjpmcjpGUg&usg=AFQjCNFYBkLZXtvdTho16XmUhXtN4xQ-Pg>

Discours de Macron : décoloniser les idées en débusquant la manip des mots
- Algérie Patriotique
Algérie Patriotique
Emmanuel Macron applaudit les harkis. D. R.. Une contribution d'Ali Akika –
La voie sûre, les moyens efficaces pour faire reculer l'aliénation
idéologique, c' ...
<https://www.google.com/url?rct=j&sa=t&url=https://www.algeriepatriotique.com/2021/10/11/discours-de-macron-decoloniser-les-idees-en-debusquant-la-manipulation-des-mots/&ct=ga&cd=CAEYASoTNTg3Njk2NDc1OTM3MDgxMTQ0MTIZMGUxNzE5MDU5MDVkOGQ2NDpmcjpmcjpGUg&usg=AFQjCNEqx5FILmC3XsE19grfdLfOQQOdhQ>


- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Se désabonner de cette alerte Google:
<https://www.google.fr/alerts/remove?source=alertsmail&hl=fr&gl=FR&msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ&s=AB2Xq4iOFHU_-jE_jwXgLW4weqHBEg8TvsONBCw>

Créer une alerte Google supplémentaire:
<https://www.google.fr/alerts?source=alertsmail&hl=fr&gl=FR&msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ>

Connectez-vous pour gérer vos alertes:
<https://www.google.fr/alerts?source=alertsmail&hl=fr&gl=FR&msgid=NTg3Njk2NDc1OTM3MDgxMTQ0MQ>
","[('Macron et les siens : nous nous sommes peu aimés', 'Car il faut en convenir : Emmanuel Macron a, au regard du passé, connu très peu de défections et de trahisons en plus de quatre ans de mandat.', 'https://www.lesechos.fr/politique-societe/emmanuel-macron-president/macron-et-les-siens-nous-nous-sommes-peu-aimes-1353738&ct=ga&cd=CAEYACoTNTg3Njk2NDc1OTM3MDgxMTQ0MTIZMGUxNzE5MDU5MDVkOGQ2NDpmcjpmcjpGUg&usg=AFQjCNFYBkLZXtvdTho16XmUhXtN4xQ-Pg'), ('Discours de Macron : décoloniser les idées en débusquant la manip des mots - Algérie Patriotique', ""Emmanuel Macron applaudit les harkis. D. R.. Une contribution d'Ali Akika – La voie sûre, les moyens efficaces pour faire reculer l'aliénation idéologique, c' ..."", 'https://www.algeriepatriotique.com/2021/10/11/discours-de-macron-decoloniser-les-idees-en-debusquant-la-manipulation-des-mots/&ct=ga&cd=CAEYASoTNTg3Njk2NDc1OTM3MDgxMTQ0MTIZMGUxNzE5MDU5MDVkOGQ2NDpmcjpmcjpGUg&usg=AFQjCNEqx5FILmC3XsE19grfdLfOQQOdhQ')]"
